Day_number,Country,Confirmed,Deaths,Recovered,Death_rate,Recovery_rate
69,Algeria,716,44,46,0.061452513966480445,0.06424581005586592
69,Andorra,376,12,10,0.031914893617021274,0.026595744680851064
69,Angola,7,2,1,0.2857142857142857,0.14285714285714285
69,Antigua and Barbuda,7,0,0,0.0,0.0
69,Argentina,1054,27,240,0.025616698292220113,0.22770398481973433
69,Armenia,532,3,30,0.005639097744360902,0.05639097744360902
69,Australia,4559,18,358,0.0039482342618995395,0.07852599254222417
69,Austria,10180,128,1095,0.012573673870333988,0.1075638506876228
69,Azerbaijan,298,5,26,0.016778523489932886,0.087248322147651
69,Bahamas,14,0,1,0.0,0.07142857142857142
69,Bahrain,567,4,295,0.007054673721340388,0.5202821869488536
69,Bangladesh,51,5,25,0.09803921568627451,0.49019607843137253
69,Barbados,34,0,0,0.0,0.0
69,Belarus,152,1,47,0.006578947368421052,0.3092105263157895
69,Belgium,12775,705,1696,0.05518590998043053,0.13275929549902152
69,Belize,3,0,0,0.0,0.0
69,Benin,9,0,1,0.0,0.1111111111111111
69,Bhutan,4,0,0,0.0,0.0
69,Bolivia,107,6,0,0.056074766355140186,0.0
69,Bosnia and Herzegovina,420,13,17,0.030952380952380953,0.04047619047619048
69,Botswana,4,1,0,0.25,0.0
69,Brazil,5717,201,127,0.035158299807591394,0.02221444813713486
69,Brunei,129,1,45,0.007751937984496124,0.3488372093023256
69,Bulgaria,399,8,17,0.020050125313283207,0.042606516290726815
69,Burkina Faso,261,14,32,0.05363984674329502,0.12260536398467432
69,Burma,15,1,0,0.06666666666666667,0.0
69,Burundi,2,0,0,0.0,0.0
69,Cabo Verde,6,1,0,0.16666666666666666,0.0
69,Cambodia,109,0,23,0.0,0.21100917431192662
69,Cameroon,193,6,5,0.031088082901554404,0.025906735751295335
69,Canada,8527,101,1592,0.0118447285094406,0.18670106719831125
69,Central African Republic,3,0,0,0.0,0.0
69,Chad,7,0,0,0.0,0.0
69,Chile,2738,12,156,0.004382761139517896,0.05697589481373265
69,China,82279,3309,76206,0.040216823247730286,0.9261901578774657
69,Colombia,906,16,31,0.017660044150110375,0.03421633554083885
69,Congo (Brazzaville),19,0,0,0.0,0.0
69,Congo (Kinshasa),98,8,2,0.08163265306122448,0.02040816326530612
69,Costa Rica,347,2,4,0.005763688760806916,0.011527377521613832
69,Cote d'Ivoire,179,1,7,0.00558659217877095,0.03910614525139665
69,Croatia,867,6,67,0.006920415224913495,0.07727797001153403
69,Cuba,186,6,8,0.03225806451612903,0.043010752688172046
69,Cyprus,262,8,23,0.030534351145038167,0.08778625954198473
69,Czechia,3308,31,45,0.009371221281741234,0.013603385731559855
69,Denmark,3039,90,77,0.029615004935834157,0.02533728200065811
69,Diamond Princess,712,10,603,0.014044943820224719,0.8469101123595506
69,Djibouti,30,0,0,0.0,0.0
69,Dominica,12,0,0,0.0,0.0
69,Dominican Republic,1109,51,5,0.045987376014427414,0.004508566275924256
69,Ecuador,2240,75,54,0.033482142857142856,0.024107142857142858
69,Egypt,710,46,157,0.0647887323943662,0.2211267605633803
69,El Salvador,32,1,0,0.03125,0.0
69,Equatorial Guinea,12,0,1,0.0,0.08333333333333333
69,Eritrea,15,0,0,0.0,0.0
69,Estonia,745,4,26,0.005369127516778523,0.0348993288590604
69,Eswatini,9,0,0,0.0,0.0
69,Ethiopia,26,0,2,0.0,0.07692307692307693
69,Fiji,5,0,0,0.0,0.0
69,Finland,1418,17,10,0.011988716502115656,0.007052186177715092
69,France,52827,3532,9513,0.0668597497491813,0.18007836901584418
69,Gabon,16,1,0,0.0625,0.0
69,Gambia,4,1,0,0.25,0.0
69,Georgia,110,0,21,0.0,0.19090909090909092
69,Germany,71808,775,16100,0.010792669340463457,0.2242090017825312
69,Ghana,161,5,31,0.031055900621118012,0.19254658385093168
69,Greece,1314,49,52,0.03729071537290715,0.0395738203957382
69,Grenada,9,0,0,0.0,0.0
69,Guatemala,38,1,12,0.02631578947368421,0.3157894736842105
69,Guinea,22,0,0,0.0,0.0
69,Guinea-Bissau,8,0,0,0.0,0.0
69,Guyana,12,2,0,0.16666666666666666,0.0
69,Haiti,15,0,1,0.0,0.06666666666666667
69,Holy See,6,0,0,0.0,0.0
69,Honduras,141,7,3,0.04964539007092199,0.02127659574468085
69,Hungary,492,16,37,0.032520325203252036,0.07520325203252033
69,Iceland,1135,2,198,0.001762114537444934,0.17444933920704847
69,India,1397,35,123,0.025053686471009307,0.08804581245526127
69,Indonesia,1528,136,81,0.08900523560209424,0.05301047120418848
69,Iran,44605,2898,14656,0.06497029480999889,0.3285730299293801
69,Iraq,694,50,170,0.07204610951008646,0.24495677233429394
69,Ireland,3235,71,5,0.02194744976816074,0.0015455950540958269
69,Israel,5358,20,224,0.003732736095558044,0.04180664427025009
69,Italy,105792,12428,15729,0.11747580157289776,0.1486785390199637
69,Jamaica,36,1,2,0.027777777777777776,0.05555555555555555
69,Japan,1953,56,424,0.02867383512544803,0.21710189452124937
69,Jordan,274,5,30,0.01824817518248175,0.10948905109489052
69,Kazakhstan,343,2,24,0.0058309037900874635,0.06997084548104957
69,Kenya,59,1,1,0.01694915254237288,0.01694915254237288
69,Kosovo,112,1,6,0.008928571428571428,0.05357142857142857
69,Kuwait,289,0,73,0.0,0.25259515570934254
69,Kyrgyzstan,107,0,3,0.0,0.028037383177570093
69,Laos,9,0,0,0.0,0.0
69,Latvia,398,0,1,0.0,0.002512562814070352
69,Lebanon,470,12,37,0.02553191489361702,0.07872340425531915
69,Liberia,3,0,0,0.0,0.0
69,Libya,10,0,1,0.0,0.1
69,Liechtenstein,68,0,0,0.0,0.0
69,Lithuania,537,8,7,0.0148975791433892,0.01303538175046555
69,Luxembourg,2178,23,80,0.010560146923783287,0.03673094582185491
69,MS Zaandam,2,0,0,0.0,0.0
69,Madagascar,57,0,0,0.0,0.0
69,Malawi,0,0,0,nan,nan
69,Malaysia,2766,43,537,0.01554591467823572,0.19414316702819956
69,Maldives,18,0,13,0.0,0.7222222222222222
69,Mali,28,2,0,0.07142857142857142,0.0
69,Malta,169,0,2,0.0,0.011834319526627219
69,Mauritania,6,1,2,0.16666666666666666,0.3333333333333333
69,Mauritius,143,5,0,0.03496503496503497,0.0
69,Mexico,1094,28,35,0.025594149908592323,0.031992687385740404
69,Moldova,353,4,18,0.0113314447592068,0.05099150141643059
69,Monaco,52,1,2,0.019230769230769232,0.038461538461538464
69,Mongolia,12,0,2,0.0,0.16666666666666666
69,Montenegro,109,2,0,0.01834862385321101,0.0
69,Morocco,617,36,24,0.05834683954619125,0.03889789303079417
69,Mozambique,8,0,0,0.0,0.0
69,Namibia,11,0,2,0.0,0.18181818181818182
69,Nepal,5,0,1,0.0,0.2
69,Netherlands,12667,1040,253,0.0821031025499329,0.019973158601089443
69,New Zealand,647,1,74,0.0015455950540958269,0.1143740340030912
69,Nicaragua,5,1,0,0.2,0.0
69,Niger,27,3,0,0.1111111111111111,0.0
69,Nigeria,135,2,8,0.014814814814814815,0.05925925925925926
69,North Macedonia,329,9,12,0.02735562310030395,0.0364741641337386
69,Norway,4641,39,13,0.008403361344537815,0.0028011204481792717
69,Oman,192,1,34,0.005208333333333333,0.17708333333333334
69,Pakistan,1938,26,76,0.013415892672858616,0.0392156862745098
69,Panama,1181,30,9,0.02540220152413209,0.007620660457239628
69,Papua New Guinea,1,0,0,0.0,0.0
69,Paraguay,65,3,1,0.046153846153846156,0.015384615384615385
69,Peru,1065,30,394,0.028169014084507043,0.3699530516431925
69,Philippines,2084,88,49,0.04222648752399232,0.023512476007677544
69,Poland,2311,33,7,0.014279532669839896,0.003028991778450887
69,Portugal,7443,160,43,0.02149670831653903,0.005777240360069864
69,Qatar,781,2,62,0.002560819462227913,0.0793854033290653
69,Romania,2245,82,220,0.03652561247216036,0.09799554565701558
69,Russia,2337,17,121,0.007274283269148481,0.051775780915703895
69,Rwanda,75,0,0,0.0,0.0
69,Saint Kitts and Nevis,8,0,0,0.0,0.0
69,Saint Lucia,13,0,1,0.0,0.07692307692307693
69,Saint Vincent and the Grenadines,1,0,1,0.0,1.0
69,San Marino,236,26,13,0.11016949152542373,0.05508474576271186
69,Sao Tome and Principe,0,0,0,nan,nan
69,Saudi Arabia,1563,10,165,0.006397952655150352,0.10556621880998081
69,Senegal,175,0,40,0.0,0.22857142857142856
69,Serbia,900,16,0,0.017777777777777778,0.0
69,Seychelles,10,0,0,0.0,0.0
69,Sierra Leone,1,0,0,0.0,0.0
69,Singapore,926,3,240,0.0032397408207343412,0.2591792656587473
69,Slovakia,363,0,3,0.0,0.008264462809917356
69,Slovenia,802,15,10,0.018703241895261846,0.012468827930174564
69,Somalia,5,0,1,0.0,0.2
69,South Africa,1353,5,31,0.003695491500369549,0.022912047302291204
69,South Korea,9786,162,5408,0.01655426118945432,0.5526262006948702
69,South Sudan,0,0,0,nan,nan
69,Spain,95923,8464,19259,0.08823744044702522,0.20077562211357025
69,Sri Lanka,143,2,17,0.013986013986013986,0.11888111888111888
69,Sudan,7,2,1,0.2857142857142857,0.14285714285714285
69,Suriname,9,0,0,0.0,0.0
69,Sweden,4435,180,16,0.040586245772266064,0.0036076662908680946
69,Switzerland,16605,433,1823,0.026076482987052094,0.10978620897320085
69,Syria,10,2,0,0.2,0.0
69,Taiwan*,322,5,39,0.015527950310559006,0.12111801242236025
69,Tanzania,19,1,1,0.05263157894736842,0.05263157894736842
69,Thailand,1651,10,342,0.0060569351907934586,0.20714718352513628
69,Timor-Leste,1,0,0,0.0,0.0
69,Togo,34,1,10,0.029411764705882353,0.29411764705882354
69,Trinidad and Tobago,87,3,1,0.034482758620689655,0.011494252873563218
69,Tunisia,394,10,3,0.025380710659898477,0.007614213197969543
69,Turkey,13531,214,243,0.015815534698100656,0.017958761362796543
69,US,188172,3873,7024,0.020582233275939034,0.037327551389154605
69,Uganda,44,0,0,0.0,0.0
69,Ukraine,645,17,10,0.02635658914728682,0.015503875968992248
69,United Arab Emirates,664,6,61,0.009036144578313253,0.09186746987951808
69,United Kingdom,25481,1793,179,0.07036615517444371,0.007024842039166437
69,Uruguay,338,1,41,0.0029585798816568047,0.12130177514792899
69,Uzbekistan,172,2,7,0.011627906976744186,0.040697674418604654
69,Venezuela,135,3,39,0.022222222222222223,0.28888888888888886
69,Vietnam,212,0,58,0.0,0.27358490566037735
69,West Bank and Gaza,119,1,18,0.008403361344537815,0.15126050420168066
69,Western Sahara,0,0,0,nan,nan
69,Yemen,0,0,0,nan,nan
69,Zambia,35,0,0,0.0,0.0
69,Zimbabwe,8,1,0,0.125,0.0
70,Afghanistan,237,4,5,0.016877637130801686,0.02109704641350211
70,Albania,259,15,67,0.05791505791505792,0.25868725868725867
70,Algeria,847,58,61,0.06847697756788666,0.07201889020070838
70,Andorra,390,14,10,0.035897435897435895,0.02564102564102564
70,Angola,8,2,1,0.25,0.125
70,Antigua and Barbuda,7,0,0,0.0,0.0
70,Argentina,1054,28,248,0.026565464895635674,0.23529411764705882
70,Armenia,571,4,31,0.0070052539404553416,0.0542907180385289
70,Australia,4862,20,422,0.004113533525298231,0.08679555738379267
70,Austria,10711,146,1436,0.013630846793016524,0.13406778078610773
70,Azerbaijan,359,5,26,0.013927576601671309,0.07242339832869081
70,Bahamas,21,1,1,0.047619047619047616,0.047619047619047616
70,Bahrain,569,4,337,0.007029876977152899,0.5922671353251318
70,Bangladesh,54,6,25,0.1111111111111111,0.46296296296296297
70,Barbados,34,0,0,0.0,0.0
70,Belarus,163,2,53,0.012269938650306749,0.32515337423312884
70,Belgium,13964,828,2132,0.059295330850759095,0.15267831566886278
70,Belize,3,0,0,0.0,0.0
70,Benin,13,0,1,0.0,0.07692307692307693
70,Bhutan,4,0,0,0.0,0.0
70,Bolivia,115,7,1,0.06086956521739131,0.008695652173913044
70,Bosnia and Herzegovina,459,13,19,0.02832244008714597,0.04139433551198257
70,Botswana,4,1,0,0.25,0.0
70,Brazil,6836,240,127,0.03510825043885313,0.01857811585722645
70,Brunei,131,1,52,0.007633587786259542,0.3969465648854962
70,Bulgaria,422,10,20,0.023696682464454975,0.04739336492890995
70,Burkina Faso,282,16,46,0.05673758865248227,0.16312056737588654
70,Burma,15,1,0,0.06666666666666667,0.0
70,Burundi,2,0,0,0.0,0.0
70,Cabo Verde,6,1,0,0.16666666666666666,0.0
70,Cambodia,109,0,25,0.0,0.22935779816513763
70,Cameroon,233,6,10,0.02575107296137339,0.04291845493562232
70,Canada,9560,109,1324,0.011401673640167365,0.1384937238493724
70,Central African Republic,3,0,0,0.0,0.0
70,Chad,7,0,0,0.0,0.0
70,Chile,3031,16,234,0.005278785879247773,0.07720224348399868
70,China,82361,3316,76405,0.040261774383506754,0.9276842194728088
70,Colombia,1065,17,39,0.01596244131455399,0.036619718309859155
70,Congo (Brazzaville),19,0,0,0.0,0.0
70,Congo (Kinshasa),109,9,3,0.08256880733944955,0.027522935779816515
70,Costa Rica,375,2,4,0.005333333333333333,0.010666666666666666
70,Cote d'Ivoire,190,1,9,0.005263157894736842,0.04736842105263158
70,Croatia,963,6,73,0.006230529595015576,0.07580477673935618
70,Cuba,212,6,12,0.02830188679245283,0.05660377358490566
70,Cyprus,320,9,28,0.028125,0.0875
70,Czechia,3508,39,61,0.011117445838084378,0.017388825541619156
70,Denmark,3290,104,971,0.031610942249240125,0.29513677811550154
70,Diamond Princess,712,11,603,0.01544943820224719,0.8469101123595506
70,Djibouti,33,0,0,0.0,0.0
70,Dominica,12,0,0,0.0,0.0
70,Dominican Republic,1284,57,9,0.04439252336448598,0.007009345794392523
70,Ecuador,2748,93,58,0.03384279475982533,0.021106259097525473
70,Egypt,779,52,179,0.06675224646983312,0.22978177150192555
70,El Salvador,32,1,0,0.03125,0.0
70,Equatorial Guinea,15,0,1,0.0,0.06666666666666667
70,Eritrea,15,0,0,0.0,0.0
70,Estonia,779,5,33,0.006418485237483954,0.04236200256739409
70,Eswatini,9,0,0,0.0,0.0
70,Ethiopia,29,0,2,0.0,0.06896551724137931
70,Fiji,5,0,0,0.0,0.0
70,Finland,1446,17,10,0.011756569847856155,0.006915629322268326
70,France,57749,4414,11053,0.07643422396924622,0.19139725363209753
70,Gabon,18,1,0,0.05555555555555555,0.0
70,Gambia,4,1,2,0.25,0.5
70,Georgia,117,0,23,0.0,0.19658119658119658
70,Germany,77872,920,18700,0.011814259297308404,0.24013766180398602
70,Ghana,195,5,31,0.02564102564102564,0.15897435897435896
70,Greece,1415,50,52,0.0353356890459364,0.03674911660777385
70,Grenada,9,0,0,0.0,0.0
70,Guatemala,39,1,12,0.02564102564102564,0.3076923076923077
70,Guinea,30,0,0,0.0,0.0
70,Guinea-Bissau,9,0,0,0.0,0.0
70,Guyana,19,2,0,0.10526315789473684,0.0
70,Haiti,16,0,1,0.0,0.0625
70,Holy See,6,0,0,0.0,0.0
70,Honduras,172,10,3,0.05813953488372093,0.01744186046511628
70,Hungary,525,20,40,0.0380952380952381,0.0761904761904762
70,Iceland,1220,2,225,0.001639344262295082,0.18442622950819673
70,India,1998,58,148,0.02902902902902903,0.07407407407407407
70,Indonesia,1677,157,103,0.0936195587358378,0.06141920095408467
70,Iran,47593,3036,15473,0.06379089361880949,0.32511083562708804
70,Iraq,728,52,182,0.07142857142857142,0.25
70,Ireland,3447,85,5,0.02465912387583406,0.001450536698578474
70,Israel,6092,26,241,0.004267892317793828,0.039560078791858175
70,Italy,110574,13155,16847,0.11897010147050843,0.1523595058512851
70,Jamaica,44,3,2,0.06818181818181818,0.045454545454545456
70,Japan,2178,57,472,0.026170798898071626,0.21671258034894397
70,Jordan,278,5,36,0.017985611510791366,0.12949640287769784
70,Kazakhstan,380,3,26,0.007894736842105263,0.06842105263157895
70,Kenya,81,1,3,0.012345679012345678,0.037037037037037035
70,Kosovo,125,1,10,0.008,0.08
70,Kuwait,317,0,80,0.0,0.25236593059936907
70,Kyrgyzstan,111,0,3,0.0,0.02702702702702703
70,Laos,10,0,0,0.0,0.0
70,Latvia,446,0,1,0.0,0.002242152466367713
70,Lebanon,479,14,43,0.029227557411273485,0.08977035490605428
70,Liberia,6,0,0,0.0,0.0
70,Libya,10,0,0,0.0,0.0
70,Liechtenstein,68,0,0,0.0,0.0
70,Lithuania,581,8,7,0.013769363166953529,0.012048192771084338
70,Luxembourg,2319,29,80,0.01250539025442001,0.03449762828805519
70,MS Zaandam,9,2,0,0.2222222222222222,0.0
70,Madagascar,57,0,0,0.0,0.0
70,Malawi,0,0,0,nan,nan
70,Malaysia,2908,45,645,0.015474552957359009,0.2218019257221458
70,Maldives,19,0,13,0.0,0.6842105263157895
70,Mali,31,3,0,0.0967741935483871,0.0
70,Malta,188,0,2,0.0,0.010638297872340425
70,Mauritania,6,1,2,0.16666666666666666,0.3333333333333333
70,Mauritius,161,6,0,0.037267080745341616,0.0
70,Mexico,1215,29,35,0.023868312757201648,0.02880658436213992
70,Moldova,423,5,23,0.01182033096926714,0.054373522458628844
70,Monaco,55,1,2,0.01818181818181818,0.03636363636363636
70,Mongolia,14,0,2,0.0,0.14285714285714285
70,Montenegro,123,2,0,0.016260162601626018,0.0
70,Morocco,654,39,29,0.05963302752293578,0.04434250764525994
70,Mozambique,10,0,0,0.0,0.0
70,Namibia,14,0,2,0.0,0.14285714285714285
70,Nepal,5,0,1,0.0,0.2
70,Netherlands,13696,1175,260,0.08579147196261683,0.018983644859813083
70,New Zealand,708,1,83,0.0014124293785310734,0.1172316384180791
70,Nicaragua,5,1,0,0.2,0.0
70,Niger,74,5,0,0.06756756756756757,0.0
70,Nigeria,174,2,9,0.011494252873563218,0.05172413793103448
70,North Macedonia,354,11,17,0.031073446327683617,0.0480225988700565
70,Norway,4863,44,13,0.009047912811022003,0.0026732469668928646
70,Oman,210,1,34,0.004761904761904762,0.1619047619047619
70,Pakistan,2118,27,94,0.012747875354107648,0.044381491973559964
70,Panama,1181,30,9,0.02540220152413209,0.007620660457239628
70,Papua New Guinea,1,0,0,0.0,0.0
70,Paraguay,69,3,1,0.043478260869565216,0.014492753623188406
70,Peru,1323,38,394,0.02872260015117158,0.29780801209372637
70,Philippines,2311,96,50,0.04154045867589788,0.021635655560363478
70,Poland,2554,43,47,0.016836335160532498,0.01840250587314017
70,Portugal,8251,187,43,0.02266391952490607,0.005211489516422252
70,Qatar,835,2,71,0.0023952095808383233,0.08502994011976048
70,Romania,2460,92,252,0.03739837398373984,0.1024390243902439
70,Russia,2777,24,190,0.008642419877565718,0.06841915736406194
70,Rwanda,82,0,0,0.0,0.0
70,Saint Kitts and Nevis,8,0,0,0.0,0.0
70,Saint Lucia,13,0,1,0.0,0.07692307692307693
70,Saint Vincent and the Grenadines,1,0,1,0.0,1.0
70,San Marino,236,26,13,0.11016949152542373,0.05508474576271186
70,Sao Tome and Principe,0,0,0,nan,nan
70,Saudi Arabia,1720,16,264,0.009302325581395349,0.15348837209302327
70,Senegal,190,1,45,0.005263157894736842,0.23684210526315788
70,Serbia,1060,28,0,0.026415094339622643,0.0
70,Seychelles,10,0,0,0.0,0.0
70,Sierra Leone,2,0,0,0.0,0.0
70,Singapore,1000,3,245,0.003,0.245
70,Slovakia,400,1,3,0.0025,0.0075
70,Slovenia,841,15,10,0.0178359096313912,0.011890606420927468
70,Somalia,5,0,1,0.0,0.2
70,South Africa,1380,5,50,0.0036231884057971015,0.036231884057971016
70,South Korea,9887,165,5567,0.01668858096490341,0.5630626074643471
70,South Sudan,0,0,0,nan,nan
70,Spain,104118,9387,22647,0.09015732150060508,0.21751282199043392
70,Sri Lanka,146,3,21,0.02054794520547945,0.14383561643835616
70,Sudan,7,2,2,0.2857142857142857,0.2857142857142857
70,Suriname,10,0,0,0.0,0.0
70,Sweden,4947,239,103,0.04831210834849404,0.020820699413786132
70,Switzerland,17768,488,2967,0.027465105808194508,0.1669855920756416
70,Syria,10,2,0,0.2,0.0
70,Taiwan*,329,5,39,0.015197568389057751,0.11854103343465046
70,Tanzania,20,1,1,0.05,0.05
70,Thailand,1771,12,505,0.006775832862789385,0.28514963297571994
70,Timor-Leste,1,0,0,0.0,0.0
70,Togo,36,2,10,0.05555555555555555,0.2777777777777778
70,Trinidad and Tobago,90,5,1,0.05555555555555555,0.011111111111111112
70,Tunisia,423,12,5,0.028368794326241134,0.01182033096926714
70,Turkey,15679,277,333,0.017666943044837045,0.02123859940047197
70,US,213372,4757,8474,0.02229439664060889,0.03971467671484544
70,Uganda,44,0,0,0.0,0.0
70,Ukraine,794,20,13,0.02518891687657431,0.0163727959697733
70,United Arab Emirates,814,8,61,0.009828009828009828,0.07493857493857493
70,United Kingdom,29865,2357,179,0.07892181483341704,0.005993638037836933
70,Uruguay,338,2,41,0.005917159763313609,0.12130177514792899
70,Uzbekistan,181,2,12,0.011049723756906077,0.06629834254143646
70,Venezuela,143,3,41,0.02097902097902098,0.2867132867132867
70,Vietnam,218,0,63,0.0,0.2889908256880734
70,West Bank and Gaza,134,1,18,0.007462686567164179,0.13432835820895522
70,Western Sahara,0,0,0,nan,nan
70,Yemen,0,0,0,nan,nan
70,Zambia,36,0,0,0.0,0.0
70,Zimbabwe,8,1,0,0.125,0.0
71,Afghanistan,273,6,10,0.02197802197802198,0.03663003663003663
71,Albania,277,16,76,0.05776173285198556,0.2743682310469314
71,Algeria,986,86,61,0.0872210953346856,0.061866125760649086
71,Andorra,428,15,10,0.035046728971962614,0.02336448598130841
71,Angola,8,2,1,0.25,0.125
71,Antigua and Barbuda,9,0,0,0.0,0.0
71,Argentina,1133,36,256,0.03177405119152692,0.22594880847308033
71,Armenia,663,7,33,0.010558069381598794,0.049773755656108594
71,Australia,5116,24,520,0.004691164972634871,0.1016419077404222
71,Austria,11129,158,1749,0.014197142600413335,0.15715697726660077
71,Azerbaijan,400,5,26,0.0125,0.065
71,Bahamas,24,1,1,0.041666666666666664,0.041666666666666664
71,Bahrain,643,4,381,0.006220839813374806,0.5925349922239502
71,Bangladesh,56,6,25,0.10714285714285714,0.44642857142857145
71,Barbados,46,0,0,0.0,0.0
71,Belarus,304,4,53,0.013157894736842105,0.17434210526315788
71,Belgium,15348,1011,2495,0.06587177482408131,0.16256189731561116
71,Belize,3,0,0,0.0,0.0
71,Benin,13,0,1,0.0,0.07692307692307693
71,Bhutan,5,0,1,0.0,0.2
71,Bolivia,123,8,1,0.06504065040650407,0.008130081300813009
71,Bosnia and Herzegovina,533,16,20,0.0300187617260788,0.0375234521575985
71,Botswana,4,1,0,0.25,0.0
71,Brazil,8044,324,127,0.04027846842366982,0.015788165091994034
71,Brunei,133,1,56,0.007518796992481203,0.42105263157894735
71,Bulgaria,457,10,25,0.02188183807439825,0.05470459518599562
71,Burkina Faso,288,16,50,0.05555555555555555,0.1736111111111111
71,Burma,20,1,0,0.05,0.0
71,Burundi,3,0,0,0.0,0.0
71,Cabo Verde,6,1,0,0.16666666666666666,0.0
71,Cambodia,110,0,34,0.0,0.3090909090909091
71,Cameroon,306,7,10,0.02287581699346405,0.032679738562091505
71,Canada,11284,139,1735,0.012318326834455866,0.15375753278979085
71,Central African Republic,3,0,0,0.0,0.0
71,Chad,8,0,0,0.0,0.0
71,Chile,3404,18,335,0.005287896592244419,0.09841363102232667
71,China,82432,3322,76565,0.04029988354037267,0.9288261840062112
71,Colombia,1161,19,55,0.01636520241171404,0.047372954349698536
71,Congo (Brazzaville),22,2,2,0.09090909090909091,0.09090909090909091
71,Congo (Kinshasa),134,13,3,0.09701492537313433,0.022388059701492536
71,Costa Rica,396,2,6,0.005050505050505051,0.015151515151515152
71,Cote d'Ivoire,194,1,15,0.005154639175257732,0.07731958762886598
71,Croatia,1011,7,88,0.006923837784371909,0.08704253214638971
71,Cuba,233,6,13,0.02575107296137339,0.055793991416309016
71,Cyprus,356,10,28,0.028089887640449437,0.07865168539325842
71,Czechia,3858,44,67,0.011404872991187144,0.017366511145671334
71,Denmark,3573,123,1172,0.03442485306465155,0.32801567310383434
71,Diamond Princess,712,11,619,0.01544943820224719,0.8693820224719101
71,Djibouti,40,0,0,0.0,0.0
71,Dominica,12,0,0,0.0,0.0
71,Dominican Republic,1380,60,16,0.043478260869565216,0.011594202898550725
71,Ecuador,3163,120,65,0.0379386658235852,0.020550110654441987
71,Egypt,865,58,201,0.06705202312138728,0.2323699421965318
71,El Salvador,41,2,0,0.04878048780487805,0.0
71,Equatorial Guinea,15,0,1,0.0,0.06666666666666667
71,Eritrea,22,0,0,0.0,0.0
71,Estonia,858,11,45,0.01282051282051282,0.05244755244755245
71,Eswatini,9,0,0,0.0,0.0
71,Ethiopia,29,0,3,0.0,0.10344827586206896
71,Fiji,7,0,0,0.0,0.0
71,Finland,1518,19,300,0.012516469038208168,0.1976284584980237
71,France,59929,5398,12548,0.09007325334979727,0.20938110096948057
71,Gabon,21,1,0,0.047619047619047616,0.0
71,Gambia,4,1,2,0.25,0.5
71,Georgia,134,0,26,0.0,0.19402985074626866
71,Germany,84794,1107,22440,0.01305516899780645,0.2646413661343963
71,Ghana,204,5,31,0.024509803921568627,0.15196078431372548
71,Greece,1544,53,61,0.03432642487046632,0.03950777202072539
71,Grenada,10,0,0,0.0,0.0
71,Guatemala,47,1,12,0.02127659574468085,0.2553191489361702
71,Guinea,52,0,0,0.0,0.0
71,Guinea-Bissau,9,0,0,0.0,0.0
71,Guyana,19,4,0,0.21052631578947367,0.0
71,Haiti,16,0,1,0.0,0.0625
71,Holy See,7,0,0,0.0,0.0
71,Honduras,219,14,3,0.0639269406392694,0.0136986301369863
71,Hungary,585,21,42,0.035897435897435895,0.07179487179487179
71,Iceland,1319,4,284,0.003032600454890068,0.21531463229719486
71,India,2543,72,191,0.028313016122689737,0.07510813999213527
71,Indonesia,1790,170,112,0.09497206703910614,0.06256983240223464
71,Iran,50468,3160,16711,0.06261393358167552,0.33112071015296823
71,Iraq,772,54,202,0.06994818652849741,0.2616580310880829
71,Ireland,3849,98,5,0.025461158742530528,0.0012990387113535984
71,Israel,6857,36,338,0.005250109377278694,0.04929269359778329
71,Italy,115242,13915,18278,0.12074590860970827,0.158605369570122
71,Jamaica,47,3,2,0.06382978723404255,0.0425531914893617
71,Japan,2495,62,472,0.024849699398797595,0.18917835671342687
71,Jordan,299,5,45,0.016722408026755852,0.1505016722408027
71,Kazakhstan,435,3,27,0.006896551724137931,0.06206896551724138
71,Kenya,110,3,4,0.02727272727272727,0.03636363636363636
71,Kosovo,125,1,10,0.008,0.08
71,Kuwait,342,0,81,0.0,0.23684210526315788
71,Kyrgyzstan,116,0,5,0.0,0.04310344827586207
71,Laos,10,0,0,0.0,0.0
71,Latvia,458,0,31,0.0,0.06768558951965066
71,Lebanon,494,16,46,0.032388663967611336,0.0931174089068826
71,Liberia,6,0,0,0.0,0.0
71,Libya,11,1,0,0.09090909090909091,0.0
71,Liechtenstein,75,0,0,0.0,0.0
71,Lithuania,649,9,7,0.01386748844375963,0.01078582434514638
71,Luxembourg,2487,30,80,0.012062726176115802,0.03216726980297547
71,MS Zaandam,9,2,0,0.2222222222222222,0.0
71,Madagascar,59,0,0,0.0,0.0
71,Malawi,3,0,0,0.0,0.0
71,Malaysia,3116,50,767,0.016046213093709884,0.24614890885750962
71,Maldives,19,0,13,0.0,0.6842105263157895
71,Mali,36,3,0,0.08333333333333333,0.0
71,Malta,196,0,2,0.0,0.01020408163265306
71,Mauritania,6,1,2,0.16666666666666666,0.3333333333333333
71,Mauritius,169,7,0,0.04142011834319527,0.0
71,Mexico,1378,37,35,0.026850507982583455,0.02539912917271408
71,Moldova,505,6,23,0.011881188118811881,0.04554455445544554
71,Monaco,60,1,2,0.016666666666666666,0.03333333333333333
71,Mongolia,14,0,2,0.0,0.14285714285714285
71,Montenegro,144,2,0,0.013888888888888888,0.0
71,Morocco,708,44,31,0.062146892655367235,0.043785310734463276
71,Mozambique,10,0,0,0.0,0.0
