"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2002","2002",2.96,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2003","2003",2.91,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2004","2004",2.86,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2005","2005",2.8,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2006","2006",2.77,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2007","2007",2.74,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2008","2008",2.72,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2009","2009",2.69,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2010","2010",2.66,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2011","2011",2.6,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2012","2012",2.57,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2013","2013",2.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2014","2014",2.49,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2015","2015",2.46,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2016","2016",2.44,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2008","2008",2.06,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2009","2009",1.97,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2010","2010",1.97,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2011","2011",2.1,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2012","2012",2.01,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2013","2013",2.02,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2014","2014",1.99,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2015","2015",2.01,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2016","2016",1.99,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHL","Chile","2017","2017",1.99,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2000","2000",6,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2001","2001",5.47,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2002","2002",4.8,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2003","2003",4.59,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2004","2004",4.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2005","2005",4.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2006","2006",4.19,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2007","2007",4.07,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2008","2008",4.12,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2009","2009",3.9,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2010","2010",3.76,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2011","2011",3.83,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2012","2012",3.85,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2013","2013",3.67,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2014","2014",3.67,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2015","2015",3.68,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2016","2016",3.5,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","EST","Estonia","2017","2017",3.45,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2000","2000",2.92,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2001","2001",2.86,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2002","2002",2.81,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2003","2003",2.77,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2004","2004",2.73,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2005","2005",2.71,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2006","2006",2.52,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2007","2007",2.48,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2008","2008",2.44,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2009","2009",2.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2010","2010",2.36,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2011","2011",2.32,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2012","2012",2.3,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2013","2013",2.31,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2014","2014",2.29,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2015","2015",2.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2016","2016",2.22,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2017","2017",2.2,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ISR","Israel","2018","2018",2.19,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2000","2000",5.23,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2001","2001",4.99,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2002","2002",4.89,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2003","2003",4.75,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2004","2004",4.59,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2005","2005",4.61,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2006","2006",4.55,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2007","2007",4.45,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2008","2008",4.52,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2009","2009",4.37,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2010","2010",4.33,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2011","2011",4.34,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2012","2012",4.28,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2013","2013",4.25,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2014","2014",4.24,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2015","2015",4.22,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2016","2016",4.19,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2017","2017",4.2,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",6.12,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",5.78,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",5.52,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",5.52,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",5.46,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",5.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",5.33,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",5.31,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",5.28,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",4.5,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",3.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",3.58,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",3.56,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",3.5,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",3.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",3.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2016","2016",3.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2017","2017",3.3,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2000","2000",7.62,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2001","2001",7.27,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2002","2002",6.97,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2003","2003",6.75,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2004","2004",6.51,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2005","2005",6.27,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2006","2006",6.14,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2007","2007",6.17,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2008","2008",6.16,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2009","2009",6.16,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",6.13,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",6.25,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",6.27,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",6.19,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",6.1,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",5.86,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",5.59,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",5.47,"E","Estimated value"
