"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2016","2016",17.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2017","2017",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2018","2018",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2000","2000",5.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2001","2001",6.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2002","2002",6.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2003","2003",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2004","2004",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2005","2005",6.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2006","2006",6.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2007","2007",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2008","2008",7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2009","2009",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2010","2010",7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2011","2011",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2012","2012",7.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2013","2013",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2014","2014",7.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2015","2015",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2016","2016",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2017","2017",8.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","TUR","Turkey","2018","2018",8.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2000","2000",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2001","2001",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2002","2002",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2003","2003",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2004","2004",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2005","2005",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2006","2006",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2007","2007",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2008","2008",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2009","2009",16,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",16.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",17.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",17.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","GBR","United Kingdom","2018","2018",18.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2000","2000",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2001","2001",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2002","2002",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2003","2003",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2004","2004",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2005","2005",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2006","2006",12.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2007","2007",12.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2008","2008",12.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2009","2009",12.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2010","2010",13.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2011","2011",13.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2012","2012",13.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2013","2013",14.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2014","2014",14.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2015","2015",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2016","2016",15.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2017","2017",15.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","USA","United States","2018","2018",16,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2000","2000",5.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2001","2001",5.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2002","2002",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2003","2003",5.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2004","2004",6.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2005","2005",6.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2006","2006",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2007","2007",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2008","2008",6.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2009","2009",7.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2010","2010",7.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2011","2011",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2012","2012",7.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2014","2014",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2015","2015",8.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2016","2016",8.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2017","2017",8.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2018","2018",9.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2000","2000",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2001","2001",7.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2002","2002",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2003","2003",7.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2004","2004",7.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2005","2005",8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2006","2006",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2007","2007",8.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2008","2008",8.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2009","2009",8.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2010","2010",9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2011","2011",9.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2012","2012",9.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2013","2013",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2014","2014",10,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2015","2015",10.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2016","2016",10.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2017","2017",10.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2018","2018",11.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2000","2000",6.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2001","2001",7.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2002","2002",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2003","2003",7.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2004","2004",7.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2005","2005",7.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2006","2006",7.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2007","2007",8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2008","2008",8.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2009","2009",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2010","2010",8.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2011","2011",8.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2012","2012",8.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2013","2013",9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2014","2014",9.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2015","2015",9.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2016","2016",10.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2017","2017",10.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2018","2018",11.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2000","2000",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2001","2001",15.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2002","2002",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2003","2003",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2004","2004",16.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2005","2005",16.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2006","2006",16.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2007","2007",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2008","2008",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2009","2009",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2010","2010",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2011","2011",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2012","2012",17.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2013","2013",18.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2014","2014",18.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2015","2015",18.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2016","2016",19,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2017","2017",19.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","EST","Estonia","2018","2018",19.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2000","2000",4.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2001","2001",4.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2002","2002",4.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2003","2003",4.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2004","2004",4.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2005","2005",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2006","2006",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2007","2007",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2008","2008",5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2009","2009",5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2010","2010",5.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2011","2011",5.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2012","2012",5.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2013","2013",5.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2014","2014",5.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2015","2015",5.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2016","2016",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2017","2017",6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IND","India","2018","2018",6.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2000","2000",4.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2001","2001",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2002","2002",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2003","2003",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2004","2004",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2005","2005",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2006","2006",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2007","2007",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2008","2008",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2009","2009",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2010","2010",5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2011","2011",5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2012","2012",5.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2013","2013",5.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2014","2014",5.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2015","2015",5.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2016","2016",5.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2017","2017",5.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","IDN","Indonesia","2018","2018",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2000","2000",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2001","2001",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2002","2002",9.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2003","2003",9.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2004","2004",9.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2005","2005",9.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2006","2006",9.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2007","2007",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2008","2008",9.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2009","2009",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2010","2010",9.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2011","2011",10.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2012","2012",10.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2013","2013",10.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2014","2014",10.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2015","2015",11,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2016","2016",11.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2017","2017",11.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ISR","Israel","2018","2018",11.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2000","2000",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2001","2001",12.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2002","2002",12.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2003","2003",13.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2004","2004",13.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2005","2005",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2006","2006",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2007","2007",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2008","2008",13.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2009","2009",13.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2010","2010",12.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2011","2011",12.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2012","2012",12.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2013","2013",13,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2014","2014",13.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2015","2015",13.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2016","2016",14.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2017","2017",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","RUS","Russia","2018","2018",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2000","2000",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2001","2001",14.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2002","2002",14.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2003","2003",14.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2004","2004",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2005","2005",15.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2006","2006",15.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2007","2007",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2008","2008",16.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2009","2009",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2010","2010",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2011","2011",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2012","2012",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2013","2013",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2014","2014",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2015","2015",17.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2016","2016",18.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2017","2017",18.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVN","Slovenia","2018","2018",19.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2000","2000",4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2001","2001",4.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2002","2002",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2003","2003",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2004","2004",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2005","2005",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2006","2006",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2007","2007",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2008","2008",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2009","2009",4.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2010","2010",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2011","2011",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2012","2012",4.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2013","2013",5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2014","2014",5.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2015","2015",5.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2016","2016",5.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2017","2017",5.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ZAF","South Africa","2018","2018",5.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2000","2000",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2001","2001",15.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2002","2002",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LVA","Latvia","2003","2003",15.9,,
